settlement_name,wikipedia_title,wikipedia_page_id,photo_url,photo_thumb_url,photo_width,photo_height,photo_source,photo_attribution,wikipedia_article_url,fetch_status,fetch_note
Écs,Écs,44254,https://upload.wikimedia.org/wikipedia/commons/f/f2/%C3%89cs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/%C3%89cs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg/960px-%C3%89cs%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,800,1200,wikipedia,Wikipédia – Écs,https://hu.wikipedia.org/wiki/%C3%89cs,ok,
Ostoros,Ostoros,42632,https://upload.wikimedia.org/wikipedia/commons/2/2f/Ostoros%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2020_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Ostoros%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2020_01.jpg/960px-Ostoros%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2020_01.jpg,800,533,wikipedia,Wikipédia – Ostoros,https://hu.wikipedia.org/wiki/Ostoros,ok,
Tolnanémedi,Tolnanémedi,42978,https://upload.wikimedia.org/wikipedia/commons/a/ae/Tolnan%C3%A9medi_Reform%C3%A1tus_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Tolnan%C3%A9medi_Reform%C3%A1tus_templom.jpg,600,764,wikipedia,Wikipédia – Tolnanémedi,https://hu.wikipedia.org/wiki/Tolnan%C3%A9medi,ok,
Magyarszombatfa,Magyarszombatfa,44897,https://upload.wikimedia.org/wikipedia/commons/f/f6/Faharangl%C3%A1b_%289202._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Faharangl%C3%A1b_%289202._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg/960px-Faharangl%C3%A1b_%289202._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,800,534,wikipedia,Wikipédia – Magyarszombatfa,https://hu.wikipedia.org/wiki/Magyarszombatfa,ok,
Gamás,Gamás,44605,https://upload.wikimedia.org/wikipedia/commons/e/e1/Gam%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Gam%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg/960px-Gam%C3%A1s%2C_r%C3%B3mai_katolikus_templom_2021_01.jpg,800,1200,wikipedia,Wikipédia – Gamás,https://hu.wikipedia.org/wiki/Gam%C3%A1s,ok,
Ozora,Ozora,43521,https://upload.wikimedia.org/wikipedia/commons/3/39/Ozora%2C_Pip%C3%B3-v%C3%A1rkast%C3%A9ly_mad%C3%A1rt%C3%A1vlatb%C3%B3l.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Ozora%2C_Pip%C3%B3-v%C3%A1rkast%C3%A9ly_mad%C3%A1rt%C3%A1vlatb%C3%B3l.jpg,900,675,wikipedia,Wikipédia – Ozora,https://hu.wikipedia.org/wiki/Ozora,ok,
Erdőkertes,Erdőkertes,43313,https://upload.wikimedia.org/wikipedia/commons/0/0c/Faluh%C3%A1z_%C3%A9s_K%C3%B6nyvt%C3%A1r%2C_2019_Erd%C5%91kertes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Faluh%C3%A1z_%C3%A9s_K%C3%B6nyvt%C3%A1r%2C_2019_Erd%C5%91kertes.jpg/960px-Faluh%C3%A1z_%C3%A9s_K%C3%B6nyvt%C3%A1r%2C_2019_Erd%C5%91kertes.jpg,800,600,wikipedia,Wikipédia – Erdőkertes,https://hu.wikipedia.org/wiki/Erd%C5%91kertes,ok,
Büttös,Büttös,12811,https://upload.wikimedia.org/wikipedia/commons/5/5a/B%C3%BCtt%C3%B6s%2C_g%C3%B6r%C3%B6gkatolikus_k%C3%A1polna_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/B%C3%BCtt%C3%B6s%2C_g%C3%B6r%C3%B6gkatolikus_k%C3%A1polna_2021_02.jpg/960px-B%C3%BCtt%C3%B6s%2C_g%C3%B6r%C3%B6gkatolikus_k%C3%A1polna_2021_02.jpg,800,800,wikipedia,Wikipédia – Büttös,https://hu.wikipedia.org/wiki/B%C3%BCtt%C3%B6s,ok,
Szalafő,Szalafő,45179,https://upload.wikimedia.org/wikipedia/commons/7/73/Lak%C3%B3h%C3%A1z_%2812934._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Lak%C3%B3h%C3%A1z_%2812934._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_2.jpg/960px-Lak%C3%B3h%C3%A1z_%2812934._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_2.jpg,800,600,wikipedia,Wikipédia – Szalafő,https://hu.wikipedia.org/wiki/Szalaf%C5%91,ok,
Váchartyán,Váchartyán,45248,https://upload.wikimedia.org/wikipedia/commons/2/26/Gosztonyi-kast%C3%A9ly_%287565._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Gosztonyi-kast%C3%A9ly_%287565._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg/960px-Gosztonyi-kast%C3%A9ly_%287565._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29.jpg,800,600,wikipedia,Wikipédia – Váchartyán,https://hu.wikipedia.org/wiki/V%C3%A1charty%C3%A1n,ok,
Szárász,Szárász,43945,https://upload.wikimedia.org/wikipedia/commons/a/a6/Sz%C3%A1r%C3%A1sz%2C_Pet%C5%91fi_utca.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Sz%C3%A1r%C3%A1sz%2C_Pet%C5%91fi_utca.jpg/960px-Sz%C3%A1r%C3%A1sz%2C_Pet%C5%91fi_utca.jpg,800,600,wikipedia,Wikipédia – Szárász,https://hu.wikipedia.org/wiki/Sz%C3%A1r%C3%A1sz,ok,
Pusztavám,Pusztavám,44215,https://upload.wikimedia.org/wikipedia/commons/a/a4/Pusztav%C3%A1m%2C_evang%C3%A9likus_templom_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Pusztav%C3%A1m%2C_evang%C3%A9likus_templom_2021_01.jpg/960px-Pusztav%C3%A1m%2C_evang%C3%A9likus_templom_2021_01.jpg,800,1200,wikipedia,Wikipédia – Pusztavám,https://hu.wikipedia.org/wiki/Pusztav%C3%A1m,ok,
Mád,Mád,18406,https://upload.wikimedia.org/wikipedia/commons/a/a6/M%C3%A1d_l%C3%A9gifot%C3%B32.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/M%C3%A1d_l%C3%A9gifot%C3%B32.jpg,480,340,wikipedia,Wikipédia – Mád,https://hu.wikipedia.org/wiki/M%C3%A1d,ok,
Hedrehely,Hedrehely,44647,https://upload.wikimedia.org/wikipedia/commons/0/03/Hedrehely%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Hedrehely%2C_templom.jpg/960px-Hedrehely%2C_templom.jpg,800,600,wikipedia,Wikipédia – Hedrehely,https://hu.wikipedia.org/wiki/Hedrehely,ok,
Szentlászló,Szentlászló,1600879,,,,,wikipedia,Wikipédia – Szentlászló,https://hu.wikipedia.org/wiki/Szentl%C3%A1szl%C3%B3,no_image,Nincs kép a Wikipedia oldalon
Vöckönd,Vöckönd,45283,https://upload.wikimedia.org/wikipedia/commons/7/7e/Zala_location_map.PNG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Zala_location_map.PNG/960px-Zala_location_map.PNG,800,833,wikipedia,Wikipédia – Vöckönd,https://hu.wikipedia.org/wiki/V%C3%B6ck%C3%B6nd,ok,
Erzsébet,Erzsébet (keresztnév),11395,https://upload.wikimedia.org/wikipedia/commons/3/33/Simone_Martini_046.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Simone_Martini_046.jpg/960px-Simone_Martini_046.jpg,800,977,wikipedia,Wikipédia – Erzsébet (keresztnév),https://hu.wikipedia.org/wiki/Erzs%C3%A9bet_%28keresztn%C3%A9v%29,ok,
Székelyszabar,Székelyszabar,21095,https://upload.wikimedia.org/wikipedia/commons/1/12/Sz%C3%A9kelyszabar%2C_temet%C5%91%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Sz%C3%A9kelyszabar%2C_temet%C5%91%2C_templom.jpg/960px-Sz%C3%A9kelyszabar%2C_temet%C5%91%2C_templom.jpg,800,600,wikipedia,Wikipédia – Székelyszabar,https://hu.wikipedia.org/wiki/Sz%C3%A9kelyszabar,ok,
Bonyhádvarasd,Bonyhádvarasd,43523,https://upload.wikimedia.org/wikipedia/commons/e/e4/Bonyh%C3%A1dvarasd%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Bonyh%C3%A1dvarasd%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Bonyh%C3%A1dvarasd%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Bonyhádvarasd,https://hu.wikipedia.org/wiki/Bonyh%C3%A1dvarasd,ok,
Sénye,Sénye,17449,https://upload.wikimedia.org/wikipedia/commons/6/6b/Senye-kapolna1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Senye-kapolna1.jpg,450,600,wikipedia,Wikipédia – Sénye,https://hu.wikipedia.org/wiki/S%C3%A9nye,ok,
Sátoraljaújhely,Sátoraljaújhely,11523,https://upload.wikimedia.org/wikipedia/commons/4/45/Hungary_Satoraljaujhely_-_Heroes%27_Square_and_St_Stephen%27s_Church.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Hungary_Satoraljaujhely_-_Heroes%27_Square_and_St_Stephen%27s_Church.jpg/960px-Hungary_Satoraljaujhely_-_Heroes%27_Square_and_St_Stephen%27s_Church.jpg,800,533,wikipedia,Wikipédia – Sátoraljaújhely,https://hu.wikipedia.org/wiki/S%C3%A1toralja%C3%BAjhely,ok,
Csertalakos,Csertalakos,44162,https://upload.wikimedia.org/wikipedia/commons/7/7b/Kilato.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Kilato.jpg,240,320,wikipedia,Wikipédia – Csertalakos,https://hu.wikipedia.org/wiki/Csertalakos,ok,
Felsőjánosfa,Felsőjánosfa,44585,https://upload.wikimedia.org/wikipedia/commons/8/86/Fels%C5%91j%C3%A1nosfa_tan%C3%A1csh%C3%A1za.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Fels%C5%91j%C3%A1nosfa_tan%C3%A1csh%C3%A1za.JPG/960px-Fels%C5%91j%C3%A1nosfa_tan%C3%A1csh%C3%A1za.JPG,800,600,wikipedia,Wikipédia – Felsőjánosfa,https://hu.wikipedia.org/wiki/Fels%C5%91j%C3%A1nosfa,ok,
Vindornyalak,Vindornyalak,42949,https://upload.wikimedia.org/wikipedia/commons/f/ff/Vindornyalak_l%C3%A9gifot%C3%B31.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Vindornyalak_l%C3%A9gifot%C3%B31.jpg,480,341,wikipedia,Wikipédia – Vindornyalak,https://hu.wikipedia.org/wiki/Vindornyalak,ok,
Berente,Berente,12302,https://upload.wikimedia.org/wikipedia/commons/9/9f/Katolikus_templom-Berente_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Katolikus_templom-Berente_04.jpg/960px-Katolikus_templom-Berente_04.jpg,800,1200,wikipedia,Wikipédia – Berente,https://hu.wikipedia.org/wiki/Berente,ok,
Kercaszomor,Kercaszomor,44741,https://upload.wikimedia.org/wikipedia/commons/a/ae/Szomor%C3%B3c_reform%C3%A1tus_harangl%C3%A1b.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Szomor%C3%B3c_reform%C3%A1tus_harangl%C3%A1b.jpg/960px-Szomor%C3%B3c_reform%C3%A1tus_harangl%C3%A1b.jpg,800,1067,wikipedia,Wikipédia – Kercaszomor,https://hu.wikipedia.org/wiki/Kercaszomor,ok,
Neszmély,Neszmély,43414,https://upload.wikimedia.org/wikipedia/commons/c/ce/Neszm%C3%A9ly039.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Neszm%C3%A9ly039.JPG/960px-Neszm%C3%A9ly039.JPG,800,1067,wikipedia,Wikipédia – Neszmély,https://hu.wikipedia.org/wiki/Neszm%C3%A9ly,ok,
Nagymányok,Nagymányok,43367,https://upload.wikimedia.org/wikipedia/commons/2/2f/Nagym%C3%A1nyok%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Nagym%C3%A1nyok%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg/960px-Nagym%C3%A1nyok%2C_r%C3%B3mai_katolikus_templom_2024_01.jpg,800,1200,wikipedia,Wikipédia – Nagymányok,https://hu.wikipedia.org/wiki/Nagym%C3%A1nyok,ok,
Zalatárnok,Zalatárnok,45296,https://upload.wikimedia.org/wikipedia/commons/0/0c/RPDDK_pecs%C3%A9tel%C5%91hely_Zalat%C3%A1rnok_DDKPH_18_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/RPDDK_pecs%C3%A9tel%C5%91hely_Zalat%C3%A1rnok_DDKPH_18_2.jpg/960px-RPDDK_pecs%C3%A9tel%C5%91hely_Zalat%C3%A1rnok_DDKPH_18_2.jpg,800,531,wikipedia,Wikipédia – Zalatárnok,https://hu.wikipedia.org/wiki/Zalat%C3%A1rnok,ok,
Zalaistvánd,Zalaistvánd,45290,https://upload.wikimedia.org/wikipedia/commons/2/25/Zalaistv%C3%A1nd%2C_r%C3%B3mai_katolikus_harangtorony_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Zalaistv%C3%A1nd%2C_r%C3%B3mai_katolikus_harangtorony_2021_02.jpg/960px-Zalaistv%C3%A1nd%2C_r%C3%B3mai_katolikus_harangtorony_2021_02.jpg,800,1200,wikipedia,Wikipédia – Zalaistvánd,https://hu.wikipedia.org/wiki/Zalaistv%C3%A1nd,ok,
Törökbálint,Törökbálint,9056,https://upload.wikimedia.org/wikipedia/commons/4/40/Walla_mansion.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Walla_mansion.JPG/960px-Walla_mansion.JPG,800,600,wikipedia,Wikipédia – Törökbálint,https://hu.wikipedia.org/wiki/T%C3%B6r%C3%B6kb%C3%A1lint,ok,
Iklódbördőce,Iklódbördőce,44681,https://upload.wikimedia.org/wikipedia/commons/6/6d/M%C3%A1roki-K%C3%A1polna_-_panoramio_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/M%C3%A1roki-K%C3%A1polna_-_panoramio_%281%29.jpg/960px-M%C3%A1roki-K%C3%A1polna_-_panoramio_%281%29.jpg,800,533,wikipedia,Wikipédia – Iklódbördőce,https://hu.wikipedia.org/wiki/Ikl%C3%B3db%C3%B6rd%C5%91ce,ok,
Pölöske,Pölöske,44996,https://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%B6l%C3%B6ske_l%C3%A9gifot%C3%B3.jpg,https://upload.wikimedia.org/wikipedia/commons/d/db/P%C3%B6l%C3%B6ske_l%C3%A9gifot%C3%B3.jpg,480,337,wikipedia,Wikipédia – Pölöske,https://hu.wikipedia.org/wiki/P%C3%B6l%C3%B6ske,ok,
Kisberény,Kisberény,44756,https://upload.wikimedia.org/wikipedia/commons/0/06/Kisber%C3%A9ny%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Kisber%C3%A9ny%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-Kisber%C3%A9ny%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,1200,wikipedia,Wikipédia – Kisberény,https://hu.wikipedia.org/wiki/Kisber%C3%A9ny,ok,
Lesenceistvánd,Lesenceistvánd,43186,https://upload.wikimedia.org/wikipedia/commons/2/26/Lesenceistv%C3%A1nd_a_leveg%C5%91b%C5%91l.jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Lesenceistv%C3%A1nd_a_leveg%C5%91b%C5%91l.jpg,600,400,wikipedia,Wikipédia – Lesenceistvánd,https://hu.wikipedia.org/wiki/Lesenceistv%C3%A1nd,ok,
Vokány,Vokány,43984,https://upload.wikimedia.org/wikipedia/commons/3/3a/Vok%C3%A1ny%2C_templom_a_Kossuth_utc%C3%A1ban.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Vok%C3%A1ny%2C_templom_a_Kossuth_utc%C3%A1ban.jpg/960px-Vok%C3%A1ny%2C_templom_a_Kossuth_utc%C3%A1ban.jpg,800,450,wikipedia,Wikipédia – Vokány,https://hu.wikipedia.org/wiki/Vok%C3%A1ny,ok,
Monyoród,Monyoród,43902,https://upload.wikimedia.org/wikipedia/commons/d/dc/Monyor%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Monyor%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg/960px-Monyor%C3%B3d%2C_r%C3%B3mai_katolikus_templom_2022_01.jpg,800,1200,wikipedia,Wikipédia – Monyoród,https://hu.wikipedia.org/wiki/Monyor%C3%B3d,ok,
Homrogd,Homrogd,17863,https://upload.wikimedia.org/wikipedia/commons/6/63/Borsod-Abauj.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Borsod-Abauj.svg/960px-Borsod-Abauj.svg.png,800,566,wikipedia,Wikipédia – Homrogd,https://hu.wikipedia.org/wiki/Homrogd,ok,
Aka,Aka,28462,https://upload.wikimedia.org/wikipedia/commons/2/23/Aka%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Aka%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Aka%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Aka,https://hu.wikipedia.org/wiki/Aka,ok,
Krasznokvajda,Krasznokvajda,18231,https://upload.wikimedia.org/wikipedia/commons/3/37/Krasznokvajda%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Krasznokvajda%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-Krasznokvajda%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Krasznokvajda,https://hu.wikipedia.org/wiki/Krasznokvajda,ok,
Detek,Detek,13428,https://upload.wikimedia.org/wikipedia/commons/f/fc/Katolikus_templom_Deteken.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Katolikus_templom_Deteken.jpg/960px-Katolikus_templom_Deteken.jpg,800,1195,wikipedia,Wikipédia – Detek,https://hu.wikipedia.org/wiki/Detek,ok,
Alsóvadász,Alsóvadász,12081,https://upload.wikimedia.org/wikipedia/commons/6/63/Borsod-Abauj.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Borsod-Abauj.svg/960px-Borsod-Abauj.svg.png,800,566,wikipedia,Wikipédia – Alsóvadász,https://hu.wikipedia.org/wiki/Als%C3%B3vad%C3%A1sz,ok,
XI. kerület,XI. kerület,105408,,,,,wikipedia,Wikipédia – XI. kerület,https://hu.wikipedia.org/wiki/XI._ker%C3%BClet,no_image,Nincs kép a Wikipedia oldalon
Zalaszabar,Zalaszabar,94618,https://upload.wikimedia.org/wikipedia/commons/f/f3/Zalaszabar%2C_sz%C5%91l%C5%91hegyi_kereszt.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Zalaszabar%2C_sz%C5%91l%C5%91hegyi_kereszt.jpg/960px-Zalaszabar%2C_sz%C5%91l%C5%91hegyi_kereszt.jpg,800,600,wikipedia,Wikipédia – Zalaszabar,https://hu.wikipedia.org/wiki/Zalaszabar,ok,
Kátoly,Kátoly,43107,https://upload.wikimedia.org/wikipedia/commons/6/6c/K%C3%A1toly%2C_utcak%C3%A9p%2C_templom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/K%C3%A1toly%2C_utcak%C3%A9p%2C_templom.jpg/960px-K%C3%A1toly%2C_utcak%C3%A9p%2C_templom.jpg,800,450,wikipedia,Wikipédia – Kátoly,https://hu.wikipedia.org/wiki/K%C3%A1toly,ok,
Balatonederics,Balatonederics,28824,https://upload.wikimedia.org/wikipedia/commons/5/56/Balatonederics%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Balatonederics%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg/960px-Balatonederics%2C_r%C3%B3mai_katolikus_templom_2025_02.jpg,800,1200,wikipedia,Wikipédia – Balatonederics,https://hu.wikipedia.org/wiki/Balatonederics,ok,
Kékkút,Kékkút,43184,https://upload.wikimedia.org/wikipedia/commons/d/d5/K%C3%A9kk%C3%BAti_Theodora_Forr%C3%A1s_-_2014.07.06_%281%29.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/K%C3%A9kk%C3%BAti_Theodora_Forr%C3%A1s_-_2014.07.06_%281%29.JPG/960px-K%C3%A9kk%C3%BAti_Theodora_Forr%C3%A1s_-_2014.07.06_%281%29.JPG,800,600,wikipedia,Wikipédia – Kékkút,https://hu.wikipedia.org/wiki/K%C3%A9kk%C3%BAt,ok,
Felsőmocsolád,Felsőmocsolád,44599,https://upload.wikimedia.org/wikipedia/commons/1/11/Fels%C5%91mocsol%C3%A1d%2C_reform%C3%A1tus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Fels%C5%91mocsol%C3%A1d%2C_reform%C3%A1tus_templom_2021_02.jpg/960px-Fels%C5%91mocsol%C3%A1d%2C_reform%C3%A1tus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Felsőmocsolád,https://hu.wikipedia.org/wiki/Fels%C5%91mocsol%C3%A1d,ok,
Kölesd,Kölesd,43554,https://upload.wikimedia.org/wikipedia/commons/5/5a/HU-TO-K%C3%B6lesd20.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/HU-TO-K%C3%B6lesd20.JPG/960px-HU-TO-K%C3%B6lesd20.JPG,800,600,wikipedia,Wikipédia – Kölesd,https://hu.wikipedia.org/wiki/K%C3%B6lesd,ok,
Fancsal,Fancsal,13585,https://upload.wikimedia.org/wikipedia/commons/c/cc/Evang%C3%A9likus_templom%2C_Fancsal.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Evang%C3%A9likus_templom%2C_Fancsal.jpg/960px-Evang%C3%A9likus_templom%2C_Fancsal.jpg,800,450,wikipedia,Wikipédia – Fancsal,https://hu.wikipedia.org/wiki/Fancsal,ok,
Egyházaskozár,Egyházaskozár,43732,https://upload.wikimedia.org/wikipedia/commons/6/6f/Egyh%C3%A1zaskoz%C3%A1r%2C_katolikus_templom%2C_eml%C3%A9km%C5%B1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Egyh%C3%A1zaskoz%C3%A1r%2C_katolikus_templom%2C_eml%C3%A9km%C5%B1.jpg/960px-Egyh%C3%A1zaskoz%C3%A1r%2C_katolikus_templom%2C_eml%C3%A9km%C5%B1.jpg,800,600,wikipedia,Wikipédia – Egyházaskozár,https://hu.wikipedia.org/wiki/Egyh%C3%A1zaskoz%C3%A1r,ok,
Kisgörbő,Kisgörbő,22010,https://upload.wikimedia.org/wikipedia/commons/e/e0/Kisg%C3%B6rb%C5%911.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Kisg%C3%B6rb%C5%911.jpg,341,480,wikipedia,Wikipédia – Kisgörbő,https://hu.wikipedia.org/wiki/Kisg%C3%B6rb%C5%91,ok,
Monok,Monok,18608,https://upload.wikimedia.org/wikipedia/commons/f/f5/Monok_%28Kossuth_Lajos%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Monok_%28Kossuth_Lajos%29.jpg/960px-Monok_%28Kossuth_Lajos%29.jpg,800,562,wikipedia,Wikipédia – Monok,https://hu.wikipedia.org/wiki/Monok,ok,
Kőröshegy,Kőröshegy,38551,https://upload.wikimedia.org/wikipedia/commons/9/9d/KoroshegyFotoThalerTamas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/KoroshegyFotoThalerTamas.jpg/960px-KoroshegyFotoThalerTamas.jpg,800,460,wikipedia,Wikipédia – Kőröshegy,https://hu.wikipedia.org/wiki/K%C5%91r%C3%B6shegy,ok,
Rönök,Rönök,45039,https://upload.wikimedia.org/wikipedia/commons/b/bc/R%C3%B6n%C3%B6k06.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/R%C3%B6n%C3%B6k06.jpg,960,1280,wikipedia,Wikipédia – Rönök,https://hu.wikipedia.org/wiki/R%C3%B6n%C3%B6k,ok,
Zalaszentgyörgy,Zalaszentgyörgy,353786,https://upload.wikimedia.org/wikipedia/commons/0/03/Z%C3%A9lpusztai_k%C3%A1polna.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Z%C3%A9lpusztai_k%C3%A1polna.jpg/960px-Z%C3%A9lpusztai_k%C3%A1polna.jpg,800,1067,wikipedia,Wikipédia – Zalaszentgyörgy,https://hu.wikipedia.org/wiki/Zalaszentgy%C3%B6rgy,ok,
Som,Som,714355,https://upload.wikimedia.org/wikipedia/commons/1/1f/Cornus_alba_a2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Cornus_alba_a2.jpg/960px-Cornus_alba_a2.jpg,800,595,wikipedia,Wikipédia – Som,https://hu.wikipedia.org/wiki/Som,ok,
Kára,Kára,44800,https://upload.wikimedia.org/wikipedia/commons/8/8a/K%C3%A1ra%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/K%C3%A1ra%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg/960px-K%C3%A1ra%2C_r%C3%B3mai_katolikus_templom_2021_02.jpg,800,1200,wikipedia,Wikipédia – Kára,https://hu.wikipedia.org/wiki/K%C3%A1ra,ok,
Magyarpolány,Magyarpolány,43193,https://upload.wikimedia.org/wikipedia/commons/6/64/Magyarpol%C3%A1ny%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Magyarpol%C3%A1ny%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg/960px-Magyarpol%C3%A1ny%2C_Nepomuki_Szent_J%C3%A1nos-szobor_2021_01.jpg,800,533,wikipedia,Wikipédia – Magyarpolány,https://hu.wikipedia.org/wiki/Magyarpol%C3%A1ny,ok,
Pula,Pula,716952,,,,,wikipedia,Wikipédia – Pula,https://hu.wikipedia.org/wiki/Pula,no_image,Nincs kép a Wikipedia oldalon
